Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
220000000,6182,273973,Conchalí,MAP-SevendeHermosayampliacasa5H,5,2.0,182.0,250.0,4.0,12335276,Easyprop
151257500,4250,188366,LaFlorida,Sevendeterrenourbanizadode450m2,6,3.0,450.0,450.0,,12334556,Easyprop
80077500,2250,99723,PuenteAlto,SanHugo/NemesioVicuña,3,1.0,62.0,74.0,,12334482,Aleida Lama Propiedades
201083500,5650,250415,PuenteAlto,av.canaldelaluz3640,3,3.0,99.0,300.0,3.0,12333894,Easyprop
496480500,13950,618282,LaFlorida,Venezuela,7,4.0,206.0,1000.0,6.0,12333790,Houm
286499500,8050,356786,Santiago,Antupiren,4,2.0,119.0,182.0,2.0,12332975,
78120050,2195,97285,LoEspejo,Av.PadreAlbertoHurtado7404,3,1.0,74.0,160.0,4.0,10538738,Propiedades Roca.cl
130000000,3653,161893,Maipú,EduardoFreiCercanoAlfredoSilvaCarvallo,4,2.0,84.0,90.0,2.0,6529581,Unne
56000000,1573,69738,LaGranja,IslaHumos8654,3,1.0,53.0,63.0,,10633012,
110329000,3100,137396,PuenteAlto,Lomasdelviento,3,1.0,56.0,90.0,1.0,12330886,Propital
1352064100,37990,1683766,LaReina,Plazachileperu,6,3.0,295.0,1150.0,,5351609,Nativo Propiedades
925340000,26000,1152354,Ñuñoa,Hernancortes//pedrodevaldivia,11,4.0,567.0,702.0,1269.0,9275128,Unne
115000000,3231,143213,Maipú,CalleEleodoroRodriguezMatte,3,2.0,62.0,100.0,1.0,12330013,
150000000,4215,186800,LaFlorida,BosqueChileno2478,3,2.0,65.0,105.0,1.0,12329293,Asesoría Inmob.catalantorres
551645000,15500,686980,LasCondes,ManquehueSur/AlonsodeCamargo,4,3.0,200.0,500.0,3.0,12327338,Bofill y  Asociados Ltda
284720000,8000,354570,LaReina,Paulajaraquemada,3,1.0,88.0,275.0,,12327234,Bofill y  Asociados Ltda
745000000,20933,927771,LasCondes,LaForestaOriente/FranciscoBulnesCorrea,6,5.0,180.0,542.0,2.0,12327057,Bofill y  Asociados Ltda
1031398200,28980,1284431,LoBarnechea,CaminoLosRefugios/CondominioLosQuillayes,7,5.0,300.0,5600.0,10.0,12326927,Bofill y  Asociados Ltda
391490000,11000,487534,LasCondes,JumboBilbao,3,2.0,122.0,226.0,2.0,12326876,Bofill y  Asociados Ltda
261586500,7350,325762,Providencia,ManuelMontt-EliodoroYañez,3,1.0,91.0,91.0,,12326791,Bofill y  Asociados Ltda
319954100,8990,398448,LaReina,MetroPrincipedeGales,4,2.0,119.0,165.0,1.0,12325852,Bofill y  Asociados Ltda
1204721500,33850,1500276,LoBarnechea,CerroPandeAzucar/ManquehueOriente,6,7.0,520.0,832.0,,12325737,Bofill y  Asociados Ltda
632790200,17780,788033,Providencia,EliecerParadayhernandodeaguirre,4,3.0,281.0,500.0,4.0,12325630,Bofill y  Asociados Ltda
444875000,12500,554016,Vitacura,ElAromo/LoBeltran,5,4.0,130.0,150.0,2.0,12324817,Viel Propiedades dos Ltda.
396828500,11150,494182,LasCondes,Parnell,3,3.0,113.0,253.0,2.0,12323696,Sgq Propiedades
65841500,1850,81994,Quilicura,Salesianos,2,1.0,80.0,56.0,1.0,9513451,Unne
1281240000,36000,1595567,Vitacura,FranciscodeAguirre/Espoz,5,5.0,330.0,560.0,4.0,12324634,Viel Propiedades dos Ltda.
398608000,11200,496399,LasCondes,LosDominicos/Torremolinos,3,2.0,75.0,229.0,3.0,12324534,Viel Propiedades dos Ltda.
202863000,5700,252631,QuintaNormal,JuanaQuinel01730,6,2.0,299.0,390.0,6.0,12323681,
1263445000,35500,1573406,LasCondes,Cerrosanluis,4,4.0,168.0,233.0,3.0,12323629,Viel Propiedades dos Ltda.
82000000,2304,102117,PuenteAlto,PuenteAlto,4,2.0,48.0,123.0,2.0,12322314,Agente Propiedades
109000000,3063,135741,CaleradeTango,CaleradeTango,4,2.0,90.0,140.0,1.0,12322145,Agente Propiedades
160000000,4496,199253,Melipilla,Melipilla,3,3.0,140.0,160.0,2.0,12322134,Agente Propiedades
125000000,3512,155666,Recoleta,Recoleta,4,2.0,100.0,245.0,6.0,12322129,Agente Propiedades
118000000,3316,146949,Melipilla,Melipilla,6,3.0,120.0,140.0,1.0,12322127,Agente Propiedades
65000000,1826,80946,Lampa,alcaldejosesolano,2,1.0,55.0,70.0,1.0,12319493,Unne
427044410,11999,531811,Talagante,Casa/Parcelaencondominio,3,3.0,181.0,5141.0,3.0,12319318,Easyprop
85416000,2400,106371,SanBernardo,Franciscoencinaponiente,5,2.0,98.0,107.0,1.0,12318063,Easyprop
156596000,4400,195014,LaFlorida,Callelasmagnoliaslaflorida,4,2.0,123.0,181.0,1.0,12318017,Easyprop
1530370000,43000,1905816,LoBarnechea,Clubdegolflomas,4,3.0,480.0,1499.0,4.0,12316783,Propiedades Viel SpA
263010100,7390,327534,LasCondes,Isabellacatolica,3,2.0,83.0,144.0,,12315951,Movahome Corredores Integrados
491142000,13800,611634,Colina,Chicureo-colina,4,,270.0,4500.0,,12315843,Movahome Corredores Integrados
412488100,11590,513684,Colina,Chamisero,5,4.0,178.0,495.0,,12315619,Movahome Corredores Integrados
551645000,15500,686980,Colina,Rebajada!!!espectacularyampliacasaenexclusivocon...,6,4.0,240.0,1110.0,,12315587,Movahome Corredores Integrados
248774100,6990,309806,Colina,Bajodeprecio.....Hermosayacogedoracasaentranquil...,4,3.0,108.0,424.0,,12315482,Movahome Corredores Integrados
252689000,7100,314681,Colina,Imperdible....Nuevamentebajódeprecio.....Espectacul...,4,3.0,115.0,350.0,,12315371,Movahome Corredores Integrados
313192000,8800,390027,Colina,Hermosayacogedoracasaentranquiloysegurocondominio,5,3.0,128.0,422.0,,12315342,Movahome Corredores Integrados
800775000,22500,997229,Colina,Hermosayampliacasaestilomediterranea,7,5.0,435.0,5000.0,,12315303,Movahome Corredores Integrados
1096172000,30800,1365096,LasCondes,Ampliaeiluminadacasaensancarlosdeapoquindo,5,5.0,290.0,500.0,,12315271,Movahome Corredores Integrados
1060582000,29800,1320775,LasCondes,Hermosacasaestilomediterraneaenincomparableubicació...,5,5.0,293.0,800.0,,12315253,Movahome Corredores Integrados
583676000,16400,726869,Peñalolén,Excelentecasamediterraneaenexclusivocondominio,5,4.0,260.0,550.0,1.0,12315221,Movahome Corredores Integrados
462314100,12990,575734,Colina,Hermosayampliacasaestilomediterraneaenexclusivoco...,4,4.0,188.0,389.0,,12315160,Movahome Corredores Integrados
1138880000,32000,1418281,Colina,Rebajada.....Grancasamediterraneaenterrenode3.200...,7,4.0,345.0,3200.0,,12315128,Movahome Corredores Integrados
409285000,11500,509695,LaFlorida,Hermosaycomodacasa,3,3.0,325.0,325.0,3.0,12314722,Easyprop
222437500,6250,277008,Maipú,Ampliacasa-pasajecerrado5d+2baraucomaipu,5,2.0,120.0,242.0,2.0,12314712,Easyprop
427080000,12000,531856,Peñalolén,Ampliaycomodacasasectorresidencialpeñalolen,6,4.0,179.0,400.0,2.0,12314668,Easyprop
469788000,13200,585041,Peñalolén,Sectorprivilegiadoyexclusivocomunapeñalolen,5,4.0,160.0,505.0,3.0,12314641,Easyprop
288279000,8100,359002,Peñalolén,Comodisimacasa4d+3bestac.Bodegapeñalolen,3,3.0,122.0,200.0,3.0,12314623,Easyprop
270484000,7600,336842,Peñalolén,Comodisimaypreciosacasa4d+3b3estacionambodega.Peñalolen,4,3.0,110.0,220.0,2.0,12314609,Easyprop
306074000,8600,381163,LaFlorida,Preciosacasaventaaltomacul4d+3b,4,3.0,115.0,300.0,3.0,12314585,Easyprop
569440000,16000,709141,Peñalolén,Casa4d+3bbodega7estacexclusivosectordepeñalolen,4,3.0,237.0,2002.0,7.0,12314547,Easyprop
1138880000,32000,1418281,LoBarnechea,MalllosTrapenses,5,5.0,350.0,750.0,2.0,12314101,Propiedades Viel SpA
302515000,8500,376731,Ñuñoa,Bremenconestrellasolitaria,3,2.0,115.0,172.0,2.0,12313527,Corredores Asociados - OpenBrokers
220622410,6199,274748,PadreHurtado,lagunadelsol,4,3.0,135.0,260.0,3.0,12313498,Corredores Asociados - OpenBrokers
992961000,27900,1236564,LaReina,Helsby10000,5,5.0,311.0,1543.0,6.0,12313438,Corredores Asociados - OpenBrokers
295000000,8289,367372,Ñuñoa,Coventry/Irarrazaval,4,2.0,87.0,144.0,,2850318,Jaime Moris Propiedades (Providencia)
1032110000,29000,1285318,LaReina,Helsby10000,5,4.0,324.0,1105.0,5.0,12313396,Corredores Asociados - OpenBrokers
391490000,11000,487534,Providencia,Gral.Salvo/Almte,5,7.0,1327.0,250.0,,12312535,Viel Propiedades dos Ltda.
78298000,2200,97507,LaGranja,VillaPabloNeruda,3,1.0,120.0,65.0,,12312234,Viel Propiedades dos Ltda.
1089054000,30600,1356232,LasCondes,Quinchamali,6,5.0,402.0,1150.0,4.0,12310836,Viel Propiedades dos Ltda.
462670000,13000,576177,Santiago,CompañíaconRicardoCumming,15,3.0,367.0,237.0,,12310800,Viel Propiedades dos Ltda.
85000000,2388,105853,Conchalí,Lidia,3,1.0,67.0,160.0,,6274726,
587235000,16500,731301,LasCondes,Monroelagoleta,5,4.0,190.0,395.0,3.0,12310224,Vidal Riedel Propiedades - Las Condes.
1245650000,35000,1551245,Colina,Carreterageneralsanmartinoriente13340/avenidachicureo,4,4.0,313.0,4411.0,8.0,12310143,Vidal Riedel Propiedades - Las Condes.
370136000,10400,460941,LasCondes,Pontevedrahernandodemagallanes,3,2.0,110.0,225.0,3.0,12310060,Vidal Riedel Propiedades - Las Condes.
807893000,22700,1006093,LaReina,Condominiomariamonveljuliabernstein,4,4.0,260.0,830.0,,12309962,Vidal Riedel Propiedades - Las Condes.
640620000,18000,797783,LasCondes,Sanfranciscodeasís/avda.Plaza,6,4.0,240.0,226.0,4.0,12309817,Vidal Riedel Propiedades - Las Condes.
1103290000,31000,1373960,LasCondes,Miradordelosdominicos,4,4.0,380.0,960.0,3.0,12309755,Vidal Riedel Propiedades - Las Condes.
925340000,26000,1152354,LasCondes,Caminoelalbamirasol,4,2.0,300.0,1250.0,8.0,12309723,Vidal Riedel Propiedades - Las Condes.
120000000,3372,149440,Maipú,Champolión,2,2.0,70.0,160.0,,12309307,Unne
66000000,1854,82192,PuenteAlto,PuenteAlto,3,1.0,70.0,114.0,1.0,12309200,
220000000,6182,273973,Pudahuel,Av.ElCanal,4,3.0,115.0,212.0,2.0,12309229,Easyprop
1245650000,35000,1551245,LasCondes,Manquehue/martindezamora,7,4.0,250.0,960.0,4.0,12309122,Hobbins Vitacura
925340000,26000,1152354,Providencia,Lyon/diegodealmagroppw,5,4.0,240.0,500.0,5.0,12309067,Hobbins Vitacura
1850680000,52000,2304707,LoBarnechea,Avdaladehesa/camposdegolfladehesappw,6,6.0,450.0,2800.0,11.0,12309007,Hobbins Vitacura
661974000,18600,824376,LasCondes,Paseolosdominicosppw,6,5.0,180.0,373.0,,12308927,Hobbins Vitacura
1156675000,32500,1440442,LoBarnechea,Panoramicasur/losmonseñores,6,5.0,480.0,1095.0,,12307207,OSSANDON CORREDORES ASOCIADOS S.A.
2099810000,59000,2614956,LasCondes,Malaga/apoquindo,5,5.0,480.0,1240.0,10.0,12307126,OSSANDON CORREDORES ASOCIADOS S.A.
1868475000,52500,2326868,LasCondes,Laslavándulasconcaminolafuente,4,3.0,488.0,2421.0,8.0,12307091,OSSANDON CORREDORES ASOCIADOS S.A.
1921860000,54000,2393350,LasCondes,Av.Lascondes/puentenuevo,5,4.0,840.0,2300.0,9.0,12307049,OSSANDON CORREDORES ASOCIADOS S.A.
726036000,20400,904154,LoBarnechea,Acuadrasdelportal,6,3.0,250.0,649.0,6.0,12307026,OSSANDON CORREDORES ASOCIADOS S.A.
484024000,13600,602770,Colina,Santaelenachicureo,4,6.0,160.0,825.0,4.0,12306478,Unne
484024000,13600,602770,Colina,Santaelenachicureo,4,6.0,220.0,825.0,4.0,12306410,Unne
957015100,26890,1191800,LoBarnechea,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4,4.0,290.0,720.0,4.0,12306217,Welink Propiedades SpA
907545000,25500,1130193,LoBarnechea,ManuelGuzmanMaturana,4,4.0,365.0,1182.0,6.0,12306180,Welink Propiedades SpA
1637140000,46000,2038780,Vitacura,Locurro,4,4.0,402.0,795.0,5.0,12305710,Welink Propiedades SpA
1633581000,45900,2034347,Vitacura,Locurro,4,4.0,356.0,812.0,5.0,12305690,Welink Propiedades SpA
1170911000,32900,1458171,LoBarnechea,PanoramicaSur,5,4.0,304.0,600.0,4.0,12305656,Welink Propiedades SpA
1316474100,36990,1639445,LoBarnechea,LasPataguas/ElTordillo,7,6.0,380.0,1012.0,6.0,12304763,Welink Propiedades SpA
73000000,2051,90909,LaPintana,Carmen10649,4,1.0,66.0,100.0,1.0,11701650,
1135321000,31900,1413849,LoBarnechea,Av.ClubGolfLomasdelaDehesa.,4,4.0,430.0,1600.0,6.0,12303980,Welink Propiedades SpA
1199383000,33700,1493628,LoBarnechea,ParquedelSol/CaminodelSol,5,4.0,450.0,2000.0,5.0,12303965,Welink Propiedades SpA
658415000,18500,819944,LoBarnechea,Huinganal,4,3.0,222.0,766.0,6.0,12303797,Welink Propiedades SpA
782980000,22000,975068,LoBarnechea,SectorColegioMonteTabor,5,5.0,210.0,500.0,,12302493,OSSANDON CORREDORES ASOCIADOS S.A.
971607000,27300,1209971,LoBarnechea,shoppinglaDehesa,5,5.0,280.0,800.0,4.0,12302460,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40,1773,LoBarnechea,Eltranque,4,4.0,200.0,831.0,6.0,12302427,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40,1773,LoBarnechea,Eltranque,4,4.0,200.0,731.0,,12302409,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40,1773,LoBarnechea,Eltranque,5,4.0,250.0,1272.0,,12302382,OSSANDON CORREDORES ASOCIADOS S.A.
1423600,40,1773,LoBarnechea,Eltranqueinterior,5,4.0,350.0,950.0,10.0,12302358,OSSANDON CORREDORES ASOCIADOS S.A.
462670000,13000,576177,LoBarnechea,CasiesquinaPadreAlfredoArteaga,6,2.0,180.0,406.0,,12301839,OSSANDON CORREDORES ASOCIADOS S.A.
978725000,27500,1218836,LoBarnechea,Elmolino,3,3.0,250.0,1200.0,,12301817,OSSANDON CORREDORES ASOCIADOS S.A.
1103290000,31000,1373960,LaReina,Lareinaalta,6,5.0,470.0,1100.0,,12301769,OSSANDON CORREDORES ASOCIADOS S.A.
2135400000,60000,2659278,Vitacura,SantaMariadeManquehue,5,4.0,620.0,1600.0,12.0,12301706,OSSANDON CORREDORES ASOCIADOS S.A.
996520000,28000,1240996,LoBarnechea,GolfdeManquehue,4,3.0,260.0,830.0,2.0,12301670,OSSANDON CORREDORES ASOCIADOS S.A.
150000000,4215,186800,Peñaflor,:lacampana455,3,3.0,93.0,93.0,2.0,12300552,Corredores Asociados - OpenBrokers
127990000,3596,159390,Maipú,Barriolasrosas,3,2.0,61.0,176.0,3.0,12300401,Nexxos
255322660,7174,317961,LaFlorida,RojasMagallanes/Paraguay,4,3.0,174.0,209.0,2.0,12299564,Urbalia
75000000,2107,93400,ElBosque,AvenidaLoMartínez,4,2.0,140.0,162.0,2.0,8474824,Intermedia Propiedades
67000000,1883,83437,Cerrillos,Cerrillos,4,1.0,100.0,106.0,2.0,7383581,Intermedia Propiedades
154900000,4352,192902,Ñuñoa,ñuble(l5-l6),3,1.0,100.0,100.0,2.0,8419824,Intermedia Propiedades
100719700,2830,125429,LaReina,MunicipalidaddeLaReina,3,1.0,110.0,220.0,1.0,12299091,Unne
86092210,2419,107213,PuenteAlto,RicardoFonseca945,2,1.0,98.0,169.0,1.0,10529549,
206422000,5800,257064,Ñuñoa,LaVerbena4771,2,2.0,70.0,,1.0,10876969,
412844000,11600,514127,Peñalolén,Avenidaquilin,4,3.0,140.0,313.0,3.0,12298457,Nexxos
355188200,9980,442327,Providencia,HolandaconDiegodeAlmagro,3,2.0,112.0,151.0,,12298026,Invictus Spa
499000000,14021,621420,SanMiguel,AngelGuarelo,5,3.0,245.0,630.0,,12297836,Invictus Spa
342518160,9624,426548,SanMiguel,MuseoCielo,4,2.0,117.0,531.0,,12297803,Invictus Spa
455552000,12800,567313,LaReina,Parquehurtado,5,4.0,160.0,286.0,3.0,12297786,Invictus Spa
201083500,5650,250415,Pudahuel,AvenidadelCanal21500,4,3.0,108.0,217.0,2.0,12297136,Agente365 Chile
615707000,17300,766758,LaReina,GrangeSchool/Pwcc,4,3.0,176.0,600.0,4.0,12297070,Lyon y Balmaceda Ltda.
56900000,1599,70859,Pudahuel,AlfaCentauro8601,2,1.0,36.0,64.0,1.0,11483866,Recio Gestión Inmobiliaria Ltda
847042000,23800,1054847,Vitacura,SantaMariadeManquehuesectorplano,7,6.0,433.0,1008.0,10.0,12296878,Lyon y Balmaceda Ltda.
1067700000,30000,1329639,LoBarnechea,Colegionewland/lacapellania,5,4.0,330.0,1000.0,5.0,12296838,Lyon y Balmaceda Ltda.
811452000,22800,1010526,LoBarnechea,ColegioMayflower/ColegioNidodeAguilas,4,5.0,260.0,1397.0,4.0,12296722,Lyon y Balmaceda Ltda.
1779500000,50000,2216065,LasCondes,Sandamian/colegiolosandes/frayjorge,7,5.0,470.0,1800.0,7.0,12296693,Lyon y Balmaceda Ltda.
1245650000,35000,1551245,LoBarnechea,ElHuinganal/AvelRodeo,8,6.0,500.0,1600.0,,12296609,Lyon y Balmaceda Ltda.
2131841000,59900,2654846,LoBarnechea,AvlaDehesa/ElRodeo/LiderExpresslaDehesa,8,7.0,692.0,2061.0,7.0,12296589,Lyon y Balmaceda Ltda.
88000000,2473,109589,Quilicura,pasajevolcan070villasanenrique,3,2.0,85.0,90.0,1.0,12294778,Easyprop
542747500,15250,675900,Colina,Oportunidad//LasFlores//CasaCondominio//PiedraRoja,3,4.0,150.0,518.0,2.0,11946711,Unne
56000000,1573,69738,PuenteAlto,Pasajecatalina,3,2.0,100.0,100.0,1.0,12293996,Movahome Corredores Integrados
960930000,27000,1196675,Colina,CondominioLosNogalesapasosColegioSantaCruzplenochicureo,5,1.0,450.0,5000.0,,12293163,Welink Propiedades SpA
1014315000,28500,1263157,LoBarnechea,CaminoLasErmitas,5,4.0,300.0,1000.0,5.0,12293093,Welink Propiedades SpA
444875000,12500,554016,LasCondes,Anamaríacarrera/jorgevi,3,2.0,115.0,250.0,,12292536,Bofill y  Asociados Ltda
517300650,14535,644210,Vitacura,ColegioSagradosCorazonesdeManquehue,5,1.0,15951.0,250.0,3.0,12292519,Bofill y  Asociados Ltda
476870410,13399,593861,Ñuñoa,Bremen/DiegodeAlmagro,4,3.0,167.0,599.0,,12292397,Bofill y  Asociados Ltda
105000000,2950,130760,EstaciónCentral,LosAlerces,2,2.0,107.0,110.0,1.0,9940547,
330987000,9300,412188,Providencia,MetroSalvador,5,3.0,146.0,213.0,,12292332,Bofill y  Asociados Ltda
199410770,5603,248332,Maipú,Maipú/PrimeraTransversal,3,1.0,174.0,314.0,,12292184,Bofill y  Asociados Ltda
142004100,3990,176842,Maipú,SantaRosa330Maipú,5,2.0,92.0,120.0,2.0,7230304,Unne
682758560,19184,850260,Ñuñoa,PlazaÑuñoaClásico,5,3.0,229.0,317.0,,12291901,Bofill y  Asociados Ltda
266960590,7501,332454,Colina,CondominioElEstero/Colina,5,4.0,146.0,393.0,,12291564,Bofill y  Asociados Ltda
187096630,5257,232997,Recoleta,Recoleta/PedroDonoso,3,1.0,273.0,273.0,,12291516,Bofill y  Asociados Ltda
138480690,3891,172454,Independencia,Independencia-SantaMaría,3,2.0,104.0,95.0,,12290940,Bofill y  Asociados Ltda
889750000,25000,1108032,Curacaví,Fundoloscapachos/jardinalto,7,4.0,787.0,47800.0,,12290831,Bofill y  Asociados Ltda
195745000,5500,243767,LoPrado,MetroBlanqueado-Impecable,4,1.0,170.0,230.0,,12290312,Bofill y  Asociados Ltda
832806000,23400,1037118,LoBarnechea,MonseñorAdolfoRodríguez/Av.LaDehesa,4,3.0,200.0,700.0,3.0,12290225,Bofill y  Asociados Ltda
179195650,5035,223158,SanMiguel,SantaRosa/Bermann,3,2.0,133.0,256.0,3.0,12290213,Bofill y  Asociados Ltda
765185000,21500,952908,Vitacura,JoaquínCerda/LuisPasteur,4,4.0,225.0,504.0,,12290203,Bofill y  Asociados Ltda
765185000,21500,952908,Vitacura,JoaquinCerda/LuisPasteur,4,4.0,225.0,504.0,4.0,12290187,Bofill y  Asociados Ltda
1672730000,47000,2083101,Vitacura,LasHualtatas/Tabancura,4,5.0,300.0,2400.0,4.0,12289983,Bofill y  Asociados Ltda
1494780000,42000,1861494,LoBarnechea,Condominiogranvista,6,5.0,504.0,1669.0,,12288524,Viel la Dehesa SPA
4804650000,135000,5983375,LasCondes,Piedraroja,10,12.0,2400.0,5061.0,15.0,12288391,Viel la Dehesa SPA
1957450000,55000,2437671,LoBarnechea,Víaazul/víacódigo,5,3.0,517.0,2977.0,5.0,12288304,Viel la Dehesa SPA
491142000,13800,611634,Talagante,Condominiolaspalmasdeloliveto,5,4.0,261.0,5000.0,,12288282,Viel la Dehesa SPA
990000000,27817,1232877,Talagante,Condominiolaspalmasdeloliveto,8,7.0,620.0,5000.0,12.0,12288234,Viel la Dehesa SPA
2669250000,75000,3324097,Vitacura,Granvia/elcanal,8,5.0,873.0,10806.0,,12288123,Viel la Dehesa SPA
3452230000,97000,4299166,LoBarnechea,Elrodeo-avenidaladehesa,5,4.0,400.0,2781.0,,12288093,Viel la Dehesa SPA
989402000,27800,1232132,LoBarnechea,Golfdemanquehue,4,4.0,337.0,809.0,3.0,12288024,Viel la Dehesa SPA
540968000,15200,673684,LoBarnechea,ElHuinganal,5,3.0,153.0,193.0,2.0,12286849,Viel la Dehesa SPA
587235000,16500,731301,LoBarnechea,LosAlpes/Berna,5,4.0,171.0,434.0,3.0,12286773,Viel la Dehesa SPA
854160000,24000,1063711,LoBarnechea,ElTranque/Rucamanqui,6,5.0,260.0,1000.0,4.0,12286746,Viel la Dehesa SPA
925340000,26000,1152354,LoBarnechea,Plazasanenrique/pastorfdz.,5,4.0,395.0,1050.0,4.0,12286633,Viel la Dehesa SPA
1743910000,49000,2171743,Vitacura,LosLagares,7,6.0,440.0,1100.0,5.0,12286584,Viel la Dehesa SPA
516055000,14500,642659,Providencia,SueciayDiegoDeAlmagro,3,3.0,230.0,528.0,4.0,12286016,Nexxos
498260000,14000,620498,LasCondes,TomasMoro354,6,5.0,170.0,350.0,4.0,12286005,Corredores Asociados - OpenBrokers
412844000,11600,514127,Pudahuel,Callecorinto053.Pudahuel,4,2.0,140.0,780.0,3.0,12285648,Propital
232758600,6540,289861,Pudahuel,Lasazucenasponiente1291,3,3.0,112.0,261.0,2.0,12285634,Propital
338105000,9500,421052,LaCisterna,ElParrón/Ecuador,5,5.0,490.0,500.0,,12285573,Propiedades Viel SpA
658415000,18500,819944,LasCondes,LasCondes/Tavelli,6,4.0,220.0,265.0,2.0,12285556,Propiedades Viel SpA
170000000,4777,211706,Maipú,villamontecasino,5,2.0,127.0,210.0,2.0,12284153,Unne
1064141000,29900,1325207,LoBarnechea,ManquehueOriente,5,4.0,260.0,700.0,,12284052,Viel la Dehesa SPA
254432910,7149,316853,Ñuñoa,AmericoVespucio/DubléAlmeyda,3,2.0,70.0,84.0,,12283975,Welink Propiedades SpA
387575100,10890,482659,Ñuñoa,PedroTorres/Pucará,3,2.0,99.0,127.0,,12283840,Welink Propiedades SpA
384016100,10790,478227,Ñuñoa,PedroTorres/Pucará,3,2.0,94.0,122.0,,12283628,Welink Propiedades SpA
355544100,9990,442770,Ñuñoa,PedroTorres/Pucará,2,2.0,93.0,124.0,,12283598,Welink Propiedades SpA
352341000,9900,438781,Ñuñoa,PedroTorres/Pucará,2,3.0,96.0,123.0,1.0,12283566,Welink Propiedades SpA
711800000,20000,886426,LoBarnechea,Dehesacentral/CalleElGabinoInterior.,4,4.0,275.0,921.0,5.0,12283430,Welink Propiedades SpA
1064141000,29900,1325207,LoBarnechea,CaminodelSol,4,5.0,389.0,900.0,6.0,12283322,Welink Propiedades SpA
1028551000,28900,1280885,LoBarnechea,CondominioQuilllayes,6,4.0,500.0,5900.0,17.0,12283261,Welink Propiedades SpA
491142000,13800,611634,LasCondes,PSTVentacasaLasCondes3DormitoriosmasserviciosCercanoaLosDominicos,4,4.0,152.0,500.0,3.0,12282817,Nieto & Stone Propiedades
530291000,14900,660387,Colina,Pstcasaenventaliray-lopinto,5,7.0,250.0,5000.0,4.0,12282790,Nieto & Stone Propiedades
675498200,18980,841218,Providencia,SCDarioUrzuaconPedrodelValdivia,8,4.0,240.0,20.0,3.0,12282648,Nieto & Stone Propiedades
428859500,12050,534072,LoBarnechea,Lobarnechea,3,3.0,140.0,200.0,,12282614,Nieto & Stone Propiedades
316751000,8900,394460,Peñalolén,Colegiopedrovaldivia-quilin,5,4.0,140.0,256.0,2.0,12282163,Manterola Propiedades.
943135000,26500,1174514,LasCondes,Sanpascual-apoquindo,5,4.0,241.0,706.0,,12282073,Manterola Propiedades.
818570000,23000,1019390,LasCondes,LosCarpinteros-Estoril,7,4.0,250.0,480.0,,12282010,Manterola Propiedades.
439536500,12350,547368,Vitacura,Arkansas-lashualtatas,4,3.0,109.0,261.0,,12281897,Manterola Propiedades.
250000000,7024,311333,Independencia,AvenidaInglaterra-JuzgadoPoliciaLocalindependencia,5,3.0,153.0,382.0,,12281232,Manterola Propiedades.
160155000,4500,199446,PuenteAlto,PasajeVolcánCenizos,3,3.0,92.0,180.0,2.0,12210391,
640620000,18000,797783,LaReina,ColegioSantoDomingo/AlvaroCasanova,6,5.0,202.0,638.0,,12281114,Manterola Propiedades.
601471000,16900,749030,LaReina,Sectorfranciscodevillagra-centrodeportivo,10,5.0,310.0,926.0,,12281084,Manterola Propiedades.
145000000,4074,180573,LaFlorida,-RolandoFródeneIsabelRiquelme,4,2.0,92.0,162.0,3.0,12280089,Nexxos
186847500,5250,232687,PuenteAlto,-ciudaddelsol-condominioav.Sancarlos,3,3.0,90.0,150.0,1.0,12280075,Nexxos
137000000,3849,170610,PuenteAlto,-villaelalba-lagodetodoslossantos,4,2.0,100.0,191.0,4.0,12280053,Nexxos
274043000,7700,341274,PuenteAlto,-condominio-haciendaelpeñón,4,3.0,,,2.0,12279992,Nexxos
